file,method,params,startlineno,endlineno
borg\repository.py,list,"self, limit=None, marker=None",408,411
borg\repository.py,get,"self, id_",413,420
borg\repository.py,get_many,"self, ids, is_preloaded=False",422,424
borg\repository.py,put,"self, id, data, wait=True",426,441
borg\repository.py,delete,"self, id, wait=True",443,454
borg\repository.py,preload,"self, ids",456,458
borg\repository.py,__init__,"self, path, limit, segments_per_dir, capacity='90'",478,486
borg\repository.py,close,self,488,491
borg\repository.py,segment_iterator,"self, reverse=False",493,501
borg\repository.py,get_latest_segment,self,503,506
borg\repository.py,get_segments_transaction_id,self,508,514
borg\repository.py,cleanup,"self, transaction_id",516,524
borg\repository.py,is_committed_segment,"self, filename",526,537
borg\repository.py,segment_filename,"self, segment",539,540
borg\repository.py,get_write_fd,"self, no_new=False, raise_full=False",542,555
borg\repository.py,get_fd,"self, segment",557,563
borg\repository.py,delete_segment,"self, segment",565,571
borg\repository.py,segment_exists,"self, segment",573,574
borg\repository.py,iter_objects,"self, segment, include_data=False",576,591
borg\repository.py,recover_segment,"self, segment, filename",593,611
borg\repository.py,read,"self, segment, offset, id",613,623
borg\repository.py,_read,"self, fd, fmt, header, segment, offset, acceptable_tags",625,655
borg\repository.py,write_put,"self, id, data, raise_full=False",657,665
borg\repository.py,write_delete,"self, id, raise_full=False",667,673
borg\repository.py,write_commit,self,675,680
borg\repository.py,close_segment,self,682,693
borg\upgrader.py,__init__,"self, *args, **kw",19,21
borg\upgrader.py,upgrade,"self, dryrun=True, inplace=False",23,62
borg\upgrader.py,borg_readme,self,64,68
borg\upgrader.py,convert_segments,"segments, dryrun=True, inplace=False",70,88
borg\upgrader.py,header_replace,"filename, old_magic, new_magic, inplace=True",90,109
borg\upgrader.py,find_attic_keyfile,self,111,128
borg\upgrader.py,convert_keyfiles,"keyfile, dryrun",130,152
borg\upgrader.py,convert_repo_index,"self, dryrun, inplace",154,173
borg\upgrader.py,convert_cache,"self, dryrun",175,238
borg\upgrader.py,copy_cache_file,path,194,221
borg\upgrader.py,get_keys_dir,,246,250
borg\upgrader.py,find_key_file,"cls, repository",252,274
borg\xattr.py,is_enabled,path=None,11,19
borg\xattr.py,get_all,"path, follow_symlinks=True",22,28
borg\xattr.py,_check,"rv, path=None",34,37
borg\xattr.py,listxattr,"path, *, follow_symlinks=True",53,69
borg\xattr.py,getxattr,"path, name, *, follow_symlinks=True",71,88
borg\xattr.py,setxattr,"path, name, value, *, follow_symlinks=True",90,101
borg\xattr.py,listxattr,"path, *, follow_symlinks=True",119,135
borg\xattr.py,getxattr,"path, name, *, follow_symlinks=True",137,154
borg\xattr.py,setxattr,"path, name, value, *, follow_symlinks=True",156,167
borg\xattr.py,listxattr,"path, *, follow_symlinks=True",190,216
borg\xattr.py,getxattr,"path, name, *, follow_symlinks=True",218,235
borg\xattr.py,setxattr,"path, name, value, *, follow_symlinks=True",237,248
borg\xattr.py,listxattr,"path, *, follow_symlinks=True",251,252
borg\xattr.py,getxattr,"path, name, *, follow_symlinks=True",254,255
borg\xattr.py,setxattr,"path, name, value, *, follow_symlinks=True",257,258
borg\support\argparse.py,gettext,message,95,96
borg\support\argparse.py,ngettext,"msg1, msg2, n",97,98
borg\support\argparse.py,__repr__,self,124,131
borg\support\argparse.py,_get_kwargs,self,133,134
borg\support\argparse.py,_get_args,self,136,137
borg\support\argparse.py,_ensure_value,"namespace, name, value",140,143
borg\support\argparse.py,__init__,"self, prog, indent_increment='2', max_help_position='24', width=None",157,184
borg\support\argparse.py,_indent,self,189,191
borg\support\argparse.py,_dedent,self,193,196
borg\support\argparse.py,__init__,"self, formatter, parent, heading=None",200,204
borg\support\argparse.py,format_help,self,206,229
borg\support\argparse.py,_add_item,"self, func, args",231,232
borg\support\argparse.py,start_section,"self, heading",237,241
borg\support\argparse.py,end_section,self,243,245
borg\support\argparse.py,add_text,"self, text",247,249
borg\support\argparse.py,add_usage,"self, usage, actions, groups, prefix=None",251,254
borg\support\argparse.py,add_argument,"self, action",256,272
borg\support\argparse.py,add_arguments,"self, actions",274,276
borg\support\argparse.py,format_help,self,281,286
borg\support\argparse.py,_join_parts,"self, part_strings",288,291
borg\support\argparse.py,_format_usage,"self, usage, actions, groups, prefix",293,383
borg\support\argparse.py,get_lines,"parts, indent, prefix=None",337,355
borg\support\argparse.py,_format_actions_usage,"self, actions, groups",385,479
borg\support\argparse.py,_format_text,"self, text",481,486
borg\support\argparse.py,_format_action,"self, action",488,533
borg\support\argparse.py,_format_action_invocation,"self, action",535,556
borg\support\argparse.py,_metavar_formatter,"self, action, default_metavar",558,572
borg\support\argparse.py,format,tuple_size,567,571
borg\support\argparse.py,_format_args,"self, action, default_metavar",574,591
borg\support\argparse.py,_expand_help,"self, action",593,604
borg\support\argparse.py,_iter_indented_subactions,"self, action",606,615
borg\support\argparse.py,_split_lines,"self, text, width",617,619
borg\support\argparse.py,_fill_text,"self, text, width, indent",621,624
borg\support\argparse.py,_get_help_string,"self, action",626,627
borg\support\argparse.py,_fill_text,"self, text, width, indent",637,638
borg\support\argparse.py,_split_lines,"self, text, width",648,649
borg\support\argparse.py,_get_help_string,"self, action",659,666
borg\support\argparse.py,_get_action_name,argument,673,683
borg\support\argparse.py,__init__,"self, argument, message",693,695
borg\support\argparse.py,__str__,self,697,703
borg\support\argparse.py,__init__,"self, option_strings, dest, nargs=None, const=None, default=None, type=None, choices=None, required=False, help=None, metavar=None",766,786
borg\support\argparse.py,_get_kwargs,self,788,800
borg\support\argparse.py,__call__,"self, parser, namespace, values, option_string=None",802,803
borg\support\argparse.py,__init__,"self, option_strings, dest, nargs=None, const=None, default=None, type=None, choices=None, required=False, help=None, metavar=None",808,835
borg\support\argparse.py,__call__,"self, parser, namespace, values, option_string=None",837,838
borg\support\argparse.py,__init__,"self, option_strings, dest, const, default=None, required=False, help=None, metavar=None",843,858
borg\support\argparse.py,__call__,"self, parser, namespace, values, option_string=None",860,861
borg\support\argparse.py,__init__,"self, option_strings, dest, default=False, required=False, help=None",866,878
borg\support\argparse.py,__init__,"self, option_strings, dest, default=True, required=False, help=None",883,895
borg\support\argparse.py,__init__,"self, option_strings, dest, nargs=None, const=None, default=None, type=None, choices=None, required=False, help=None, metavar=None",900,927
borg\support\argparse.py,__call__,"self, parser, namespace, values, option_string=None",929,932
borg\support\argparse.py,__init__,"self, option_strings, dest, const, default=None, required=False, help=None, metavar=None",937,953
borg\support\argparse.py,__call__,"self, parser, namespace, values, option_string=None",955,958
borg\support\argparse.py,__init__,"self, option_strings, dest, default=None, required=False, help=None",963,975
borg\support\argparse.py,__call__,"self, parser, namespace, values, option_string=None",977,979
borg\support\argparse.py,__init__,"self, option_strings, dest=SUPPRESS, default=SUPPRESS, help=None",984,994
borg\support\argparse.py,__call__,"self, parser, namespace, values, option_string=None",996,998
borg\support\argparse.py,__init__,"self, option_strings, version=None, dest=SUPPRESS, default=SUPPRESS, help=""show program's version number and exit""",1003,1015
borg\support\argparse.py,__call__,"self, parser, namespace, values, option_string=None",1017,1023
borg\support\argparse.py,__init__,"self, name, aliases, help",1030,1036
borg\support\argparse.py,__init__,"self, option_strings, prog, parser_class, dest=SUPPRESS, help=None, metavar=None",1038,1057
borg\support\argparse.py,add_parser,"self, name, **kwargs",1059,1080
borg\support\argparse.py,_get_subactions,self,1082,1083
borg\support\argparse.py,__call__,"self, parser, namespace, values, option_string=None",1085,1108
