commit,author,date,title,faultID,file
105967b,Mateusz Kurek,2015-12-08 08:12:36,temporary fix for used/free licences calculation,2067,src/ralph/licences/models.py
d2304be,Mateusz Kurek,2015-12-07 12:29:14,fixed transitions signals when loading from fixtures,2054,src/ralph/lib/transitions/models.py
ee28d51,Mateusz Kurek,2015-11-27 14:50:29,cast invoice report id to str,2014,src/ralph/assets/invoice_report.py
f0ff163,Mateusz Kurek,2015-11-18 10:31:29,fixed attachments when change views is not defined,1944,src/ralph/attachments/admin.py
9587f47,Mateusz Kurek,2015-11-18 08:08:04,"assetmodel: cores count, height of device and power consumption should be positive",1942,src/ralph/assets/migrations/0007_auto_20151118_0804.py
9587f47,Mateusz Kurek,2015-11-18 08:08:04,"assetmodel: cores count, height of device and power consumption should be positive",1942,src/ralph/assets/models/assets.py
64b44e7,Arkadiusz Adamski,2015-09-18 10:44:24,Fixed bug concerning moved rack beyond specified boundaries,1798
27c7d66,Mateusz Kurek,2015-09-11 11:14:51,Improved migration from Ralph2 documentation,1680
705c6e2,Piotr Jarolewski,2015-09-09 08:56:15,Remove search text from search form,1756
2c3cb9f,Mateusz Kurek,2015-05-29 11:02:11,added git to docker provisioning; added sitetree initialization,1460
